"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_puerperio","internacoes_motivo_intercorrencia_gravidez","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_aborto_legal","internacoes_parto_acompanhante"
2205890,311270,2019,"menos_50","misto","Capitão Enéas","Minas Gerais","Sudeste",31051,"Francisco Sa",31051,"NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205890,311270,2020,"menos_50","misto","Capitão Enéas","Minas Gerais","Sudeste",31051,"Francisco Sa",31051,"NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205890,311270,2021,"menos_50","misto","Capitão Enéas","Minas Gerais","Sudeste",31051,"Francisco Sa",31051,"NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205890,311270,2022,"menos_50","misto","Capitão Enéas","Minas Gerais","Sudeste",31051,"Francisco Sa",31051,"NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205904,311880,2018,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",276,34,219,1,22,273,0,3,0,0,0,34,0,4
2205904,311880,2019,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",303,24,259,3,17,299,0,4,0,0,1,23,0,159
2205904,311880,2020,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",311,30,271,0,10,310,0,1,0,0,1,26,0,213
2205904,311880,2021,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",339,43,289,2,5,336,0,3,0,0,0,42,0,86
2205904,311880,2022,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",291,37,251,0,3,289,0,0,2,0,0,34,0,221
2205904,311880,2023,"menos_50","publico","Coração de Jesus","Minas Gerais","Sudeste",31050,"Coracao De Jesus",31050,"NORTE",248,35,211,0,2,244,0,3,1,0,0,32,0,208
2205939,313510,2018,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2265,224,1825,23,193,2251,1,12,0,1,18,180,0,1776
2205939,313510,2019,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2349,196,1979,16,158,2325,4,18,1,1,52,117,0,1949
2205939,313510,2020,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2463,182,2065,23,193,2444,3,16,0,0,18,127,0,823
2205939,313510,2021,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2650,243,2101,28,279,2625,5,18,2,0,20,171,0,563
2205939,313510,2022,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2655,261,1979,25,390,2634,8,12,1,0,19,191,0,1889
2205939,313510,2023,"50_mais","misto","Janaúba","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",2850,286,2095,45,424,2830,11,9,0,0,32,194,0,1960
2205971,315220,2018,"menos_50","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",353,53,296,1,3,353,0,0,0,0,0,51,0,290
2205971,315220,2019,"menos_50","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",176,22,147,2,5,176,0,0,0,0,0,22,0,145
2205971,315220,2020,"50_mais","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",106,11,92,2,1,105,0,0,1,0,0,11,0,88
2205971,315220,2021,"50_mais","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",73,15,54,4,0,73,0,0,0,0,0,14,0,53
2205971,315220,2022,"menos_50","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",65,13,50,2,0,65,0,0,0,0,0,13,0,47
2205971,315220,2023,"menos_50","misto","Porteirinha","Minas Gerais","Sudeste",31052,"Janauba Monte Azul",31052,"NORTE",58,16,38,2,2,58,0,0,0,0,0,16,0,38
2205998,313930,2018,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",584,47,487,2,48,572,1,11,0,0,0,45,0,474
2205998,313930,2019,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",558,40,478,4,36,546,0,12,0,0,0,33,0,462
2205998,313930,2020,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",542,50,413,0,79,522,0,20,0,0,0,42,0,396
2205998,313930,2021,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",474,37,381,4,52,465,0,8,1,0,0,29,0,371
2205998,313930,2022,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",642,56,545,4,37,625,0,15,2,0,0,49,0,526
2205998,313930,2023,"menos_50","misto","Manga","Minas Gerais","Sudeste",31076,"Manga",31076,"NORTE",498,43,431,4,20,493,0,4,1,0,0,37,0,419
2206064,314710,2018,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",996,100,814,9,73,966,2,28,0,0,0,87,0,797
2206064,314710,2019,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",1040,110,844,11,76,1004,4,32,0,0,0,103,1,812
2206064,314710,2020,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",1024,89,838,6,91,1009,5,10,0,0,0,79,0,824
2206064,314710,2021,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",986,86,799,32,69,937,30,19,0,0,2,73,0,763
2206064,314710,2022,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",1012,93,774,60,85,938,56,18,0,0,2,84,0,736
2206064,314710,2023,"50_mais","misto","Pará de Minas","Minas Gerais","Sudeste",31032,"Para De Minas Nova Serrana",31032,"OESTE",1091,85,850,40,116,1016,65,10,0,0,0,74,0,816
2206382,315210,2018,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",2,0,1,0,1,2,0,0,0,0,0,0,0,1
2206382,315210,2019,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",3,1,2,0,0,3,0,0,0,0,0,1,0,0
2206382,315210,2020,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",4,2,1,0,1,4,0,0,0,0,0,1,0,0
2206382,315210,2021,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",1,0,0,0,1,1,0,0,0,0,0,0,0,0
2206382,315210,2022,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",4,2,0,0,2,4,0,0,0,0,0,0,0,0
2206382,315210,2023,"50_mais","privado","Ponte Nova","Minas Gerais","Sudeste",31060,"Ponte Nova",31060,"LESTE DO SUL",1,0,1,0,0,0,0,1,0,0,0,0,0,0
2206498,314310,2018,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",521,32,441,2,46,513,0,8,0,0,0,30,0,434
2206498,314310,2019,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",447,28,364,2,53,440,0,7,0,0,0,26,0,363
2206498,314310,2020,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",452,25,396,0,31,447,0,5,0,0,0,19,0,393
2206498,314310,2021,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",450,38,380,2,30,440,0,10,0,0,0,32,0,375
2206498,314310,2022,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",498,39,442,0,17,495,0,3,0,0,0,39,0,440
2206498,314310,2023,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",345,28,294,1,22,342,0,3,0,0,0,26,0,293
2206501,314310,2018,"50_mais","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",383,17,280,0,86,374,0,9,0,0,0,16,0,271
2206501,314310,2019,"50_mais","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",397,22,273,2,100,390,0,7,0,0,0,18,0,268
2206501,314310,2020,"50_mais","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",317,15,247,0,55,311,0,6,0,0,0,11,0,247
2206501,314310,2021,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",279,16,219,1,43,270,0,9,0,0,0,16,0,207
2206501,314310,2022,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",93,2,71,0,20,90,0,3,0,0,0,2,0,71
2206501,314310,2023,"menos_50","misto","Monte Carmelo","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",559,19,213,4,323,541,0,18,0,0,1,12,0,207
2206528,316720,2018,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",4333,356,3287,71,619,4307,1,21,2,2,50,243,0,3191
2206528,316720,2019,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",4258,334,3225,71,628,4229,0,26,1,2,0,275,1,3117
2206528,316720,2020,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",4034,295,3090,66,583,4012,4,17,1,0,51,194,1,2995
2206528,316720,2021,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",4043,325,3195,49,474,4026,5,9,3,0,31,236,1,3069
2206528,316720,2022,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",3951,319,3090,48,494,3927,5,18,0,1,0,230,1,3013
2206528,316720,2023,"50_mais","misto","Sete Lagoas","Minas Gerais","Sudeste",31024,"Sete Lagoas",31024,"CENTRO",4218,294,3188,52,684,4177,25,15,1,0,25,187,0,2949
2206552,317043,2018,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",15,1,10,0,4,15,0,0,0,0,0,1,0,9
2206552,317043,2019,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",11,2,8,0,1,11,0,0,0,0,0,2,0,8
2206552,317043,2020,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",6,0,4,0,2,6,0,0,0,0,0,0,0,4
2206552,317043,2021,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",1,1,0,0,0,1,0,0,0,0,0,1,0,0
2206552,317043,2022,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206552,317043,2023,"menos_50","misto","União de Minas","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206595,317010,2018,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1967,196,1581,15,175,1960,2,2,3,0,4,161,0,1471
2206595,317010,2019,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1774,168,1413,16,177,1764,4,3,3,0,1,135,1,863
2206595,317010,2020,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1794,151,1410,16,217,1782,2,8,2,0,0,118,1,752
2206595,317010,2021,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1841,139,1290,20,392,1832,1,7,1,0,43,75,4,749
2206595,317010,2022,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1916,136,1445,16,319,1907,4,2,3,0,57,54,7,971
2206595,317010,2023,"50_mais","publico","Uberaba","Minas Gerais","Sudeste",31072,"Uberaba",31072,"TRIANGULO DO SUL",1909,119,1444,39,307,1891,4,13,1,0,49,47,6,1013
2207664,314590,2018,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",159,12,133,0,14,155,0,4,0,0,1,11,0,0
2207664,314590,2019,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",4,0,0,0,4,4,0,0,0,0,0,0,0,0
2207664,314590,2020,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",2,0,0,0,2,2,0,0,0,0,0,0,0,0
2207664,314590,2021,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",36,9,23,1,3,34,0,2,0,0,0,9,0,2
2207664,314590,2022,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",243,21,206,0,16,241,0,2,0,0,0,15,0,0
2207664,314590,2023,"menos_50","publico","Ouro Branco","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",275,33,230,1,11,274,0,1,0,0,0,31,0,0
2208040,313440,2018,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",411,44,366,1,0,411,0,0,0,0,0,40,0,0
2208040,313440,2019,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",432,30,389,8,5,432,0,0,0,0,0,29,0,0
2208040,313440,2020,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",468,39,422,2,5,468,0,0,0,0,0,37,0,0
2208040,313440,2021,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",398,39,352,1,6,398,0,0,0,0,0,34,0,0
2208040,313440,2022,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",407,33,373,0,1,407,0,0,0,0,0,29,0,0
2208040,313440,2023,"menos_50","misto","Iturama","Minas Gerais","Sudeste",31071,"Frutal   Iturama",31071,"TRIANGULO DO SUL",440,39,400,0,1,439,0,1,0,0,0,35,0,304
2208067,313890,2018,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",140,10,130,0,0,140,0,0,0,0,0,10,0,1
2208067,313890,2019,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",9,0,9,0,0,9,0,0,0,0,0,0,0,0
2208067,313890,2020,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",109,4,101,0,4,108,0,1,0,0,0,4,0,0
2208067,313890,2021,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",46,0,45,0,1,44,0,2,0,0,0,0,0,0
2208067,313890,2022,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",10,2,8,0,0,8,0,2,0,0,0,2,0,1
2208067,313890,2023,"menos_50","misto","Machacalis","Minas Gerais","Sudeste",31062,"Aguas Formosas",31062,"NORDESTE",8,2,4,1,1,6,0,2,0,0,0,2,0,3
2208075,313920,2018,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",427,14,372,1,40,424,0,3,0,0,0,11,0,328
2208075,313920,2019,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",400,11,330,1,58,398,0,2,0,0,0,9,0,297
2208075,313920,2020,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",281,3,220,0,58,280,0,1,0,0,0,1,0,174
2208075,313920,2021,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",341,12,281,3,45,339,0,1,1,0,0,11,0,239
2208075,313920,2022,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",346,7,294,2,43,346,0,0,0,0,0,7,0,254
2208075,313920,2023,"menos_50","publico","Malacacheta","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",164,8,118,2,36,162,0,1,1,0,0,7,0,98
2208083,314630,2018,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",345,17,294,0,34,345,0,0,0,0,0,15,0,0
2208083,314630,2019,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",308,11,270,0,27,303,1,4,0,0,0,10,0,104
2208083,314630,2020,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",270,10,248,1,11,268,0,2,0,0,1,9,0,228
2208083,314630,2021,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",248,13,225,1,9,247,1,0,0,0,0,13,0,158
2208083,314630,2022,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",205,10,188,1,6,205,0,0,0,0,0,10,0,142
2208083,314630,2023,"menos_50","misto","Padre Paraíso","Minas Gerais","Sudeste",31067,"Padre Paraiso",31067,"NORDESTE",212,9,194,0,9,212,0,0,0,0,0,8,0,186
2208172,316860,2018,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3569,224,3206,20,119,3563,0,2,4,0,1,197,7,3152
2208172,316860,2019,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3319,233,2898,22,166,3311,3,2,3,0,7,196,1,2821
2208172,316860,2020,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3210,222,2811,14,163,3199,3,2,4,2,33,170,0,2719
2208172,316860,2021,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3584,256,3138,12,178,3572,5,0,4,3,46,183,0,3004
2208172,316860,2022,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3219,211,2781,20,207,3214,1,2,2,0,32,159,0,2689
2208172,316860,2023,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",3283,226,2870,16,171,3270,9,4,0,0,58,146,0,2750
2208822,315960,2018,"50_mais","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",332,27,282,2,21,327,0,5,0,0,0,25,0,278
2208822,315960,2019,"menos_50","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",311,32,250,1,28,307,1,3,0,0,0,27,0,246
2208822,315960,2020,"50_mais","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",341,27,292,0,22,339,2,0,0,0,0,25,0,291
2208822,315960,2021,"50_mais","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",377,18,290,2,67,372,1,4,0,0,1,15,0,288
2208822,315960,2022,"50_mais","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",371,27,273,2,69,369,0,1,1,0,0,24,0,265
2208822,315960,2023,"50_mais","misto","Santa Rita do Sapucaí","Minas Gerais","Sudeste",31007,"Pouso Alegre",31007,"EXTREMO SUL",411,30,308,5,68,404,0,7,0,0,0,20,0,299
2208857,313240,2018,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1356,133,1074,2,147,1350,0,4,0,2,0,109,0,1028
2208857,313240,2019,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1413,113,1138,9,153,1411,0,2,0,0,0,99,0,1105
2208857,313240,2020,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1429,114,1176,4,135,1427,0,1,0,1,0,105,0,1170
2208857,313240,2021,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1314,68,1068,6,172,1309,0,2,0,3,0,66,0,1056
2208857,313240,2022,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1369,84,1107,10,168,1366,0,1,1,1,0,82,0,1087
2208857,313240,2023,"50_mais","misto","Itajubá","Minas Gerais","Sudeste",31003,"Itajuba",31003,"EXTREMO SUL",1507,111,1118,19,259,1504,0,0,0,3,1,101,0,1114
2208903,315180,2018,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208903,315180,2019,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208903,315180,2020,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208903,315180,2021,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208903,315180,2022,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208903,315180,2023,"50_mais","privado","Poços de Caldas","Minas Gerais","Sudeste",31006,"Pocos De Caldas",31006,"EXTREMO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209195,314810,2018,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1522,120,1172,9,221,1512,2,7,1,0,0,102,0,1026
2209195,314810,2019,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1461,108,1118,5,230,1445,1,15,0,0,0,88,0,988
2209195,314810,2020,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1439,103,1158,8,170,1420,0,16,2,1,0,75,0,1035
2209195,314810,2021,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1355,91,1087,5,172,1349,1,4,1,0,0,81,0,981
2209195,314810,2022,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1567,101,1119,8,339,1557,3,2,3,2,0,90,0,1007
2209195,314810,2023,"50_mais","misto","Patrocínio","Minas Gerais","Sudeste",31074,"Patrocinio Monte Carmelo",31074,"TRIANGULO DO NORTE",1509,79,1132,8,290,1503,1,5,0,0,0,71,0,1025
2210924,316860,2022,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",1,0,0,1,0,1,0,0,0,0,0,0,0,0
2210924,316860,2023,"50_mais","misto","Teófilo Otoni","Minas Gerais","Sudeste",31099,"Teofilo Otoni Malacacheta",31099,"NORDESTE",4,0,0,3,1,4,0,0,0,0,0,0,0,0
2211262,314430,2018,"menos_50","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",509,51,397,2,59,506,0,2,1,0,0,41,1,386
2211262,314430,2019,"menos_50","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",515,53,387,10,65,508,1,6,0,0,0,50,0,384
2211262,314430,2020,"menos_50","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",487,55,367,4,61,479,0,7,1,0,0,47,0,346
2211262,314430,2021,"50_mais","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",561,53,432,2,74,556,0,5,0,0,0,49,0,420
2211262,314430,2022,"50_mais","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",571,61,394,9,107,563,0,7,1,0,0,54,0,365
2211262,314430,2023,"50_mais","publico","Nanuque","Minas Gerais","Sudeste",31066,"Nanuque",31066,"NORDESTE",555,54,356,12,133,547,0,7,1,0,0,49,0,331
2213516,313540,2020,"menos_50","misto","Jeceaba","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213516,313540,2021,"menos_50","misto","Jeceaba","Minas Gerais","Sudeste",31078,"Congonhas",31078,"CENTRO SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
