"cnes","codmunocor","ano","qtd_leitos","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","total_internacoes","internacoes_motivo_aborto","internacoes_motivo_parto","internacoes_motivo_intercorrencia_gravidez","internacoes_motivo_intercorrencia_puerperio","internacoes_tipo_de_alta_alta","internacoes_tipo_de_alta_permanencia","internacoes_tipo_de_alta_transferencia","internacoes_tipo_de_alta_morte","internacoes_tipo_de_alta_administrativa","internacoes_amiu","internacoes_curetagem","internacoes_parto_acompanhante","internacoes_aborto_legal"
2791692,351410,2019,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",217,25,162,105,2,216,1,0,0,0,0,23,0,0
2791692,351410,2020,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",213,22,170,96,0,211,0,2,0,0,0,20,0,0
2791692,351410,2021,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",127,23,95,54,0,126,0,1,0,0,0,21,0,0
2791692,351410,2022,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",170,18,144,65,1,170,0,0,0,0,0,15,0,0
2791692,351410,2023,"50_mais","misto","Dois Córregos","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",143,14,106,75,4,140,0,3,0,0,0,13,0,0
2791706,351700,2018,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791706,351700,2019,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791706,351700,2020,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791706,351700,2021,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791706,351700,2022,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791706,351700,2023,"menos_50","misto","Getulina","São Paulo","Sudeste",35065,"Lins",35065,"RRAS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791714,351910,2018,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",139,9,125,5,1,139,0,0,0,0,0,8,0,0
2791714,351910,2019,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",120,4,107,9,0,120,0,0,0,0,0,2,0,0
2791714,351910,2020,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",97,9,86,3,0,97,0,0,0,0,0,7,0,0
2791714,351910,2021,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",106,5,100,1,0,106,0,0,0,0,0,4,0,0
2791714,351910,2022,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",98,2,93,3,0,98,0,0,0,0,0,1,0,0
2791714,351910,2023,"menos_50","misto","Iacanga","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",90,1,89,0,0,90,0,0,0,0,0,1,0,0
2791722,352530,2018,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2476,244,1791,629,7,2466,6,3,0,1,0,217,0,0
2791722,352530,2019,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2310,229,1621,762,27,2297,6,3,1,3,0,207,0,0
2791722,352530,2020,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2208,209,1562,788,21,2197,3,3,2,3,0,200,0,0
2791722,352530,2021,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2071,181,1434,839,31,2063,4,2,1,1,0,169,0,0
2791722,352530,2022,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2239,199,1577,846,19,2236,0,0,0,3,0,177,0,0
2791722,352530,2023,"50_mais","misto","Jaú","São Paulo","Sudeste",35064,"Jau",35064,"RRAS9",2200,187,1483,918,23,2191,4,1,1,3,1,172,0,0
2791749,353670,2018,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",460,28,363,396,4,454,0,6,0,0,0,26,0,0
2791749,353670,2019,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",425,27,346,359,1,421,0,4,0,0,0,26,0,0
2791749,353670,2020,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",396,22,314,336,3,392,0,4,0,0,0,19,0,0
2791749,353670,2021,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",412,18,352,348,2,401,0,11,0,0,0,16,0,0
2791749,353670,2022,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",407,28,327,344,1,380,0,27,0,0,0,21,0,0
2791749,353670,2023,"50_mais","misto","Pederneiras","São Paulo","Sudeste",35062,"Bauru",35062,"RRAS9",368,31,308,269,4,351,0,17,0,0,0,26,0,0
2792141,351300,2018,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",4147,365,3546,764,19,4139,4,3,1,0,146,185,0,0
2792141,351300,2019,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",4280,365,3643,699,21,4267,2,10,1,0,146,182,0,0
2792141,351300,2020,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",4003,353,3418,656,22,3987,7,8,1,0,158,160,0,0
2792141,351300,2021,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",3584,311,3075,566,34,3572,7,3,2,0,99,193,0,0
2792141,351300,2022,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",3494,317,2927,616,35,3480,9,5,0,0,85,199,0,0
2792141,351300,2023,"50_mais","publico","Cotia","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",3395,270,2810,585,63,3294,90,10,1,0,59,194,0,0
2792168,351060,2018,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4977,333,4281,1206,42,4963,1,7,4,2,0,312,0,0
2792168,351060,2019,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",5329,412,4553,1308,45,5320,3,4,1,1,0,395,0,0
2792168,351060,2020,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4356,289,3805,661,29,4344,2,8,2,0,0,265,0,0
2792168,351060,2021,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4518,306,3863,593,29,4498,3,13,2,2,0,286,0,0
2792168,351060,2022,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4478,269,3658,769,32,4459,0,18,1,0,5,231,0,0
2792168,351060,2023,"50_mais","publico","Carapicuíba","São Paulo","Sudeste",35014,"Rota Dos Bandeirantes",35014,"RRAS5",4156,244,3269,827,29,4144,0,12,0,0,0,219,0,0
2792176,352220,2018,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",2767,281,2284,467,26,2758,6,3,0,0,26,188,0,0
2792176,352220,2019,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",2477,280,1991,401,20,2467,5,3,2,0,37,181,0,0
2792176,352220,2020,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",2043,224,1648,314,21,2037,3,2,1,0,49,128,0,0
2792176,352220,2021,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1657,146,1350,279,32,1644,8,5,0,0,24,89,0,0
2792176,352220,2022,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1937,144,1608,305,35,1925,8,3,1,0,33,74,0,0
2792176,352220,2023,"50_mais","publico","Itapecerica da Serra","São Paulo","Sudeste",35013,"Mananciais",35013,"RRAS4",1889,135,1580,311,32,1878,5,5,1,0,44,77,0,0
2792451,170240,2018,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",90,4,79,7,0,90,0,0,0,0,0,4,0,0
2792451,170240,2019,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",158,9,134,15,0,158,0,0,0,0,0,9,0,0
2792451,170240,2020,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",163,16,121,28,2,163,0,0,0,0,1,15,0,0
2792451,170240,2021,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",137,12,88,40,1,137,0,0,0,0,5,7,0,0
2792451,170240,2022,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",170,13,114,55,2,170,0,0,0,0,0,13,0,0
2792451,170240,2023,"menos_50","publico","Arraias","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",265,10,175,92,0,265,0,0,0,0,2,7,0,0
2792478,172100,2018,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792478,172100,2019,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792478,172100,2020,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792478,172100,2021,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792478,172100,2022,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792478,172100,2023,"50_mais","privado","Palmas","Tocantins","Norte",17006,"Capim Dourado",17006,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792974,431570,2018,"50_mais","publico","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",493,37,377,94,4,492,0,1,0,0,0,34,0,0
2792974,431570,2019,"50_mais","publico","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",473,31,380,76,3,471,0,2,0,0,1,29,0,0
2792974,431570,2020,"50_mais","publico","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",506,27,390,115,5,503,0,3,0,0,3,21,0,0
2792974,431570,2021,"50_mais","misto","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",469,32,378,93,3,466,0,3,0,0,0,25,0,0
2792974,431570,2022,"50_mais","misto","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",436,24,340,115,2,429,0,7,0,0,0,21,0,0
2792974,431570,2023,"50_mais","misto","Rio Pardo","Rio Grande do Sul","Sul",43028,"Regiao 28",43028,"VALES",559,33,418,186,10,553,0,6,0,0,3,28,0,0
2793008,432160,2018,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1833,105,1505,592,17,1824,5,2,2,0,1,100,0,0
2793008,432160,2019,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1671,82,1371,439,39,1668,1,2,0,0,1,78,0,0
2793008,432160,2020,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1713,67,1403,407,17,1701,1,10,1,0,0,69,0,0
2793008,432160,2021,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1522,89,1240,326,11,1520,0,2,0,0,0,73,0,0
2793008,432160,2022,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1549,83,1260,340,10,1543,2,3,1,0,0,84,0,0
2793008,432160,2023,"50_mais","publico","Tramandaí","Rio Grande do Sul","Sul",43005,"Regiao 05",43005,"METROPOLITANA",1541,84,1187,422,6,1536,4,1,0,0,0,73,0,0
2793237,430940,2018,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",270,10,175,98,8,270,0,0,0,0,0,10,0,0
2793237,430940,2019,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",242,17,154,86,1,239,1,2,0,0,0,13,0,0
2793237,430940,2020,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",212,10,173,50,0,212,0,0,0,0,0,9,0,0
2793237,430940,2021,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",210,15,157,51,0,210,0,0,0,0,0,12,0,0
2793237,430940,2022,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",193,18,144,46,2,190,0,3,0,0,1,16,0,0
2793237,430940,2023,"50_mais","misto","Guaporé","Rio Grande do Sul","Sul",43025,"Regiao 25",43025,"SERRA",258,22,134,127,3,256,0,2,0,0,0,17,0,0
2793466,352440,2018,"50_mais","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793466,352440,2019,"50_mais","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793466,352440,2020,"menos_50","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793466,352440,2021,"menos_50","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793466,352440,2022,"menos_50","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793466,352440,2023,"menos_50","privado","Jacareí","São Paulo","Sudeste",35171,"Alto Vale Do Paraiba",35171,"RRAS17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793636,510335,2018,"menos_50","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1075,96,936,74,7,1073,0,2,0,0,0,83,0,0
2793636,510335,2019,"menos_50","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1099,66,996,57,7,1094,0,5,0,0,0,56,0,0
2793636,510335,2020,"menos_50","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1049,63,959,40,7,1042,0,5,2,0,0,53,0,0
2793636,510335,2021,"menos_50","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1232,70,1094,92,11,1204,0,28,0,0,0,59,0,0
2793636,510335,2022,"menos_50","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1205,78,922,289,14,1176,2,27,0,0,0,63,0,0
2793636,510335,2023,"50_mais","publico","Confresa","Mato Grosso","Centro-Oeste",51003,"Araguaia Xingu",51003,"MACRORREGIAO LESTE",1199,54,910,312,11,1176,1,21,1,0,0,42,0,0
2793903,150430,2018,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",108,0,103,5,0,108,0,0,0,0,0,0,0,0
2793903,150430,2019,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",91,1,84,6,0,91,0,0,0,0,0,1,0,0
2793903,150430,2020,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",117,4,104,9,0,117,0,0,0,0,0,4,0,0
2793903,150430,2021,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",124,0,118,7,0,124,0,0,0,0,0,0,0,0
2793903,150430,2022,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",86,0,86,0,0,86,0,0,0,0,0,0,0,0
2793903,150430,2023,"menos_50","publico","Maracanã","Pará","Norte",15008,"Metropolitana III",15008,"MACRORREGIONAL II",54,0,53,1,0,54,0,0,0,0,0,0,0,0
2794136,311070,2018,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",85,7,64,14,0,85,0,0,0,0,0,7,0,0
2794136,311070,2019,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",90,4,75,11,0,90,0,0,0,0,0,3,0,0
2794136,311070,2020,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",55,1,46,8,2,55,0,0,0,0,0,2,0,0
2794136,311070,2021,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",50,6,44,1,0,50,0,0,0,0,0,5,0,0
2794136,311070,2022,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",27,1,24,2,0,27,0,0,0,0,0,0,0,0
2794136,311070,2023,"menos_50","misto","Cambuquira","Minas Gerais","Sudeste",31010,"Tres Coracoes",31010,"SUL",8,0,6,2,0,7,0,1,0,0,0,0,0,0
2795299,316270,2018,"50_mais","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",210,11,191,8,1,209,0,1,0,0,0,11,0,0
2795299,316270,2019,"50_mais","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",175,16,142,17,1,171,0,4,0,0,0,14,0,0
2795299,316270,2020,"menos_50","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",101,4,76,23,0,97,0,4,0,0,0,4,0,0
2795299,316270,2021,"menos_50","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",173,8,156,9,0,173,0,0,0,0,0,8,0,0
2795299,316270,2022,"menos_50","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",139,16,116,8,0,136,0,3,0,0,0,16,0,0
2795299,316270,2023,"menos_50","misto","São João do Paraíso","Minas Gerais","Sudeste",31085,"Taiobeiras",31085,"NORTE",147,12,125,13,0,142,0,5,0,0,0,12,0,0
2795590,510345,2018,"menos_50","misto","Denise","Mato Grosso","Centro-Oeste",51007,"Medio Norte Matogrossense",51007,"MACRORREGIAO CENTRO-NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795590,510345,2019,"menos_50","misto","Denise","Mato Grosso","Centro-Oeste",51007,"Medio Norte Matogrossense",51007,"MACRORREGIAO CENTRO-NOROESTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2018,"menos_50","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2019,"menos_50","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2020,"50_mais","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2021,"menos_50","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2022,"menos_50","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795604,510790,2023,"menos_50","privado","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795655,510792,2018,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",2144,262,1829,256,6,2138,5,1,0,0,0,248,0,0
2795655,510792,2019,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1971,235,1690,170,8,1962,7,2,0,0,0,218,0,0
2795655,510792,2020,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1905,245,1606,169,4,1901,3,1,0,0,0,238,0,0
2795655,510792,2021,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1810,260,1496,173,4,1804,5,0,1,0,0,238,0,0
2795655,510792,2022,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1943,270,1563,230,11,1937,6,0,0,0,0,248,0,0
2795655,510792,2023,"50_mais","publico","Sorriso","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",1565,273,1198,123,13,1558,7,0,0,0,0,254,0,0
2795671,510790,2018,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",2825,258,2282,580,27,2824,0,0,1,0,110,120,0,0
2795671,510790,2019,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",2879,258,2321,588,61,2874,0,5,0,0,139,119,0,0
2795671,510790,2020,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",2760,232,2246,510,78,2756,0,3,0,1,126,104,0,0
2795671,510790,2021,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",2979,267,2421,553,61,2967,1,8,2,1,86,160,0,0
2795671,510790,2022,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",3101,295,2397,600,69,3095,0,2,1,3,60,212,0,0
2795671,510790,2023,"50_mais","misto","Sinop","Mato Grosso","Centro-Oeste",51014,"Teles Pires",51014,"MACRORREGIAO NORTE",3238,244,2601,560,70,3228,0,4,3,3,37,183,0,0
2796112,316935,2018,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",315,43,266,6,1,314,1,0,0,0,1,38,0,0
2796112,316935,2019,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",327,37,282,9,0,320,3,4,0,0,0,32,0,0
2796112,316935,2020,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",363,35,326,4,0,362,0,1,0,0,0,30,0,0
2796112,316935,2021,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",258,22,234,5,1,258,0,0,0,0,3,17,0,0
2796112,316935,2022,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",366,28,329,34,3,364,0,2,0,0,0,20,0,0
2796112,316935,2023,"menos_50","misto","Três Marias","Minas Gerais","Sudeste",31019,"Curvelo",31019,"CENTRO",318,26,282,16,3,315,2,0,0,1,0,20,0,0
2796341,314720,2018,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",214,25,175,14,2,214,0,0,0,0,0,25,0,0
2796341,314720,2019,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",200,30,162,9,0,199,0,1,0,0,0,29,0,0
2796341,314720,2020,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",217,16,190,11,0,217,0,0,0,0,0,15,0,0
2796341,314720,2021,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",193,10,181,3,0,193,0,0,0,0,0,10,0,0
2796341,314720,2022,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",203,14,179,10,0,203,0,0,0,0,0,15,0,0
2796341,314720,2023,"menos_50","misto","Paraguaçu","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",189,13,170,8,0,189,0,0,0,0,0,12,0,0
2796368,310840,2018,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",4,1,3,0,0,3,0,1,0,0,0,1,0,0
2796368,310840,2019,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",6,0,6,0,0,6,0,0,0,0,0,0,0,0
2796368,310840,2020,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",7,0,7,0,0,7,0,0,0,0,0,0,0,0
2796368,310840,2021,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",8,0,7,1,0,8,0,0,0,0,0,1,0,0
2796368,310840,2022,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",8,0,8,0,0,8,0,0,0,0,0,0,0,0
2796368,310840,2023,"menos_50","misto","Botelhos","Minas Gerais","Sudeste",31001,"Alfenas Machado",31001,"SUDOESTE",10,0,10,0,0,10,0,0,0,0,0,0,0,0
2796376,311440,2018,"menos_50","misto","Carmo do Rio Claro","Minas Gerais","Sudeste",31092,"Passos",31092,"SUDOESTE",196,27,158,15,0,195,1,0,0,0,0,27,0,0
2796376,311440,2019,"menos_50","misto","Carmo do Rio Claro","Minas Gerais","Sudeste",31092,"Passos",31092,"SUDOESTE",213,29,178,13,1,213,0,0,0,0,0,26,0,0
2796376,311440,2020,"menos_50","misto","Carmo do Rio Claro","Minas Gerais","Sudeste",31092,"Passos",31092,"SUDOESTE",197,19,174,8,0,195,0,2,0,0,0,19,0,0
