"cnes","codmunocor","ano","tipo","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude","obitos_maternos_totais","obitos_maternos_diretos","obitos_maternos_aborto","obitos_maternos_hipertensao","obitos_maternos_hemorragia","obitos_maternos_infec_puerperal"
2555956,170100,2021,"publico","Ananás","Tocantins","Norte",17002,"Bico Do Papagaio",17002,"MACRORREGIAO DE SAUDE NORTE",0,0,0,0,0,0
2555956,170100,2022,"publico","Ananás","Tocantins","Norte",17002,"Bico Do Papagaio",17002,"MACRORREGIAO DE SAUDE NORTE",0,0,0,0,0,0
2555956,170100,2023,"publico","Ananás","Tocantins","Norte",17002,"Bico Do Papagaio",17002,"MACRORREGIAO DE SAUDE NORTE",0,0,0,0,0,0
2556502,291072,2018,"misto","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556502,291072,2019,"privado","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556502,291072,2020,"privado","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556502,291072,2021,"privado","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556502,291072,2022,"privado","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556502,291072,2023,"privado","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556510,291072,2018,"misto","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556510,291072,2019,"misto","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556510,291072,2020,"misto","Eunápolis","Bahia","Nordeste",29018,"Porto Seguro",29018,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2018,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2019,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2020,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2021,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2022,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2556847,291560,2023,"publico","Itamaraju","Bahia","Nordeste",29026,"Teixeira De Freitas",29026,"EXTREMO SUL (NRS - TEIXEIRA FREITAS)",0,0,0,0,0,0
2557088,292180,2018,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557088,292180,2019,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557088,292180,2020,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557088,292180,2021,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557088,292180,2022,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557088,292180,2023,"publico","Mortugaba","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2018,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2019,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2020,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2021,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2022,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",0,0,0,0,0,0
2557118,290520,2023,"misto","Caetité","Bahia","Nordeste",29007,"Guanambi",29007,"SUDOESTE (NBS - VITORIA CONQUISTA)",1,1,0,0,0,0
2557185,412700,2018,"misto","Teixeira Soares","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557185,412700,2019,"misto","Teixeira Soares","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557185,412700,2020,"misto","Teixeira Soares","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557185,412700,2021,"misto","Teixeira Soares","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557185,412700,2022,"misto","Teixeira Soares","Paraná","Sul",41004,"4ª Rs Irati",41004,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2018,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2019,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2020,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2021,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2022,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557207,411570,2023,"publico","Matinhos","Paraná","Sul",41001,"1ª Rs Paranagua",41001,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2557975,420780,2018,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2557975,420780,2019,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2557975,420780,2020,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2557975,420780,2021,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2557975,420780,2022,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2557975,420780,2023,"misto","Irani","Santa Catarina","Sul",42010,"Alto Uruguai Catarinense",42010,"MEIO OESTE",0,0,0,0,0,0
2558017,420940,2018,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",0,0,0,0,0,0
2558017,420940,2019,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",0,0,0,0,0,0
2558017,420940,2020,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",1,1,0,1,0,0
2558017,420940,2021,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",1,0,0,0,0,0
2558017,420940,2022,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",0,0,0,0,0,0
2558017,420940,2023,"misto","Laguna","Santa Catarina","Sul",42016,"Laguna",42016,"SUL",0,0,0,0,0,0
2558246,420240,2018,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558246,420240,2019,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558246,420240,2020,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558246,420240,2021,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558246,420240,2022,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558246,420240,2023,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558254,420240,2018,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",2,2,0,1,1,0
2558254,420240,2019,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",2,1,0,0,1,0
2558254,420240,2020,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",1,1,0,0,0,0
2558254,420240,2021,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",2,1,0,0,0,0
2558254,420240,2022,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558254,420240,2023,"misto","Blumenau","Santa Catarina","Sul",42006,"Medio Vale Do Itajai",42006,"VALE DO ITAJAI",0,0,0,0,0,0
2558262,500600,2018,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558262,500600,2019,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558262,500600,2020,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558262,500600,2021,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558262,500600,2022,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558262,500600,2023,"publico","Nova Alvorada do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558289,500500,2018,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558289,500500,2019,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558289,500500,2020,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558289,500500,2021,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558289,500500,2022,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558289,500500,2023,"misto","Jardim","Mato Grosso do Sul","Centro-Oeste",50009,"Baixo Pantanal",50009,"CENTRO",0,0,0,0,0,0
2558300,500124,2018,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558300,500124,2019,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558300,500124,2020,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558300,500124,2021,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558300,500124,2022,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",1,1,1,0,0,0
2558300,500124,2023,"publico","Aral Moreira","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2018,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2019,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2020,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2021,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2022,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558327,500770,2023,"publico","Sete Quedas","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558351,500840,2018,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558351,500840,2019,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558351,500840,2020,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558351,500840,2021,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558351,500840,2022,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558351,500840,2023,"publico","Vicentina","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558416,500060,2018,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558416,500060,2019,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558416,500060,2020,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558416,500060,2021,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558416,500060,2022,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558416,500060,2023,"privado","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558459,500060,2018,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558459,500060,2019,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",1,1,0,0,0,0
2558459,500060,2020,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558459,500060,2021,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558459,500060,2022,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558459,500060,2023,"misto","Amambai","Mato Grosso do Sul","Centro-Oeste",50017,"Sul Fronteira",50017,"CONE SUL",0,0,0,0,0,0
2558580,500345,2018,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558580,500345,2019,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558580,500345,2020,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558580,500345,2021,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558580,500345,2022,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558580,500345,2023,"publico","Deodápolis","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2018,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2019,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2020,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2021,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2022,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2558610,500380,2023,"misto","Fátima do Sul","Mato Grosso do Sul","Centro-Oeste",50012,"Centro Sul",50012,"CONE SUL",0,0,0,0,0,0
2559188,411870,2018,"publico","Paulo Frontin","Paraná","Sul",41006,"6ª Rs Uniao Da Vitoria",41006,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2559188,411870,2019,"publico","Paulo Frontin","Paraná","Sul",41006,"6ª Rs Uniao Da Vitoria",41006,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2559188,411870,2020,"publico","Paulo Frontin","Paraná","Sul",41006,"6ª Rs Uniao Da Vitoria",41006,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2559188,411870,2021,"publico","Paulo Frontin","Paraná","Sul",41006,"6ª Rs Uniao Da Vitoria",41006,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2559188,411870,2022,"publico","Paulo Frontin","Paraná","Sul",41006,"6ª Rs Uniao Da Vitoria",41006,"MACRORREGIONAL LESTE",0,0,0,0,0,0
2559609,241220,2018,"misto","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560070,241500,2018,"publico","Vila Flor","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560070,241500,2019,"publico","Vila Flor","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560070,241500,2020,"publico","Vila Flor","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560070,241500,2021,"publico","Vila Flor","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560089,241220,2018,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560089,241220,2019,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,1,0,1,0,0
2560089,241220,2020,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560089,241220,2021,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560089,241220,2022,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",0,0,0,0,0,0
2560089,241220,2023,"publico","São José de Mipibu","Rio Grande do Norte","Nordeste",24001,"1ª Regiao De Saude - Sao Jose De Mipibu",24001,"MACRORREGIAO I",1,1,0,0,0,0
2560240,171620,2018,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560240,171620,2019,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560240,171620,2020,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560240,171620,2021,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560240,171620,2022,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560240,171620,2023,"publico","Paranã","Tocantins","Norte",17003,"Sudeste",17003,"MACRORREGIAO CENTRO-SUL",0,0,0,0,0,0
2560771,420900,2018,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",0,0,0,0,0,0
2560771,420900,2019,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",0,0,0,0,0,0
2560771,420900,2020,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",0,0,0,0,0,0
2560771,420900,2021,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",0,0,0,0,0,0
2560771,420900,2022,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",1,1,0,1,0,0
2560771,420900,2023,"misto","Joaçaba","Santa Catarina","Sul",42008,"Meio Oeste",42008,"MEIO OESTE",0,0,0,0,0,0
2560828,230810,2018,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560828,230810,2019,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560828,230810,2020,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560828,230810,2021,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560828,230810,2022,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560828,230810,2023,"publico","Mauriti","Ceará","Nordeste",23023,"2ª Rs Cariri",23023,"CARIRI",0,0,0,0,0,0
2560836,231380,2018,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560836,231380,2019,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560836,231380,2020,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560836,231380,2021,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560836,231380,2022,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560836,231380,2023,"publico","Uruburetama","Ceará","Nordeste",23001,"1ª Rs Fortaleza",23001,"FORTALEZA",0,0,0,0,0,0
2560852,231340,2018,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",0,0,0,0,0,0
2560852,231340,2019,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",2,1,0,0,1,0
2560852,231340,2020,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",1,1,0,1,0,0
2560852,231340,2021,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",1,1,0,0,1,0
2560852,231340,2022,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",2,2,0,1,1,0
2560852,231340,2023,"misto","Tianguá","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",1,1,0,0,1,0
2560976,230700,2018,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560976,230700,2019,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560976,230700,2020,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560976,230700,2021,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560976,230700,2022,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560976,230700,2023,"publico","Jaguaruana","Ceará","Nordeste",23025,"4ª Rs Litoral Leste Jaguaribe",23025,"LITORAL LESTE JAGUARIBE",0,0,0,0,0,0
2560984,230780,2018,"publico","Marco","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",0,0,0,0,0,0
2560984,230780,2019,"publico","Marco","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",0,0,0,0,0,0
2560984,230780,2020,"publico","Marco","Ceará","Nordeste",23011,"5ª Rs Sobral",23011,"SOBRAL",0,0,0,0,0,0
